,alti,drct,dwpf,feel,gust,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,lat,lon,metar,mslp,p01i,peak_wind_drct,peak_wind_gust,peak_wind_time,relh,sknt,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,snowdepth,station,tmpf,valid,vsby,wxcodes
24036,29.98599865903936,312.0010271187891,49.159823963251974,70.2,17.750539398370215,,,,33.3899,-84.331,KHMP 251915Z AUTO 32008G15KT 280V360 10SM CLR 21/10 A2999 RMK AO2 T02120101,1014.5500089142449,,,,,48.97403472232129,9.000256779697285,CLR,,,,,,,,,HMP,70.2,25-04-2021 19:15,10.0,
24042,29.983998915819054,329.9968615814776,48.099895861567205,70.2,17.00023776124016,,,,33.3899,-84.331,KHMP 252015Z AUTO 35009G15KT 10SM CLR 21/09 A2999 RMK AO2 T02120092,1014.4500053485469,,290.0,30.0,,47.42612148532789,11.200302429421248,CLR,,,,,,,,,HMP,70.2,25-04-2021 20:15,10.0,
24048,29.983998915819054,323.9989158190559,47.45985534743719,69.3,17.000309060219195,,,,33.3899,-84.331,KHMP 252115Z AUTO 32009G14KT 280V340 10SM CLR 21/09 A2999 RMK AO2 T02070088,1014.6500053485469,,,,,47.6259970898301,8.200259632805032,CLR,,,,,,,,,HMP,69.3,25-04-2021 21:15,10.0,
24054,29.999998145479967,325.99937231629553,46.75981825703648,68.0,20.999964343020146,,,,33.3899,-84.331,KHMP 252215Z AUTO 33005KT 10SM CLR 20/09 A3000 RMK AO2 T02000091,1014.9500053485469,,,,,48.74181414856132,8.200416553731152,CLR,,,,,,,,,HMP,68.0,25-04-2021 22:15,10.0,
24060,30.011997888700268,317.998259604274,45.99980741522703,65.3,,,,,33.3899,-84.331,KHMP 252315Z AUTO 31008KT 290V360 10SM CLR 18/08 A3002 RMK AO2 T01850085,1015.4000035656981,,,,,52.0837134623889,6.599980028245767,CLR,,,,,,,,,HMP,65.3,25-04-2021 23:15,10.0,
24066,30.027997688982722,317.99840225966136,46.11977061013709,61.7,,,,,33.3899,-84.331,KHMP 260015Z AUTO 32004KT 10SM CLR 16/08 A3003 RMK AO2 T01650082,1015.9500017828489,,,,,59.73340304426597,3.8000114124309903,CLR,,,,,,,,,HMP,61.7,26-04-2021 00:15,10.0,
24072,30.047997688982722,130.02496469279163,46.99974322030271,54.7,,,,,33.3899,-84.331,KHMP 260115Z AUTO 00000KT 10SM CLR 13/09 A3005 RMK AO2 T01260091,1016.5499982171511,,,,,73.55221743534145,2.000356638468452,CLR,,,,,,,,,HMP,54.7,26-04-2021 01:15,10.0,
24078,30.06199717542333,191.99417966019487,47.09973038131784,51.4,,,,,33.3899,-84.331,KHMP 260215Z AUTO 00000KT 10SM CLR 11/10 A3007 RMK AO2 T01080096,1016.9,,,,,80.71201786045451,1.9999714689225239,CLR,,,,,,,,,HMP,51.4,26-04-2021 02:15,10.0,
24084,30.063996918643635,72.01129830668056,46.4197534914906,49.8,,,,,33.3899,-84.331,KHMP 260315Z AUTO 00000KT 10SM CLR 10/09 A3008 RMK AO2 T00990091,1016.8,,,,,86.46404299633376,0.6000941525556712,CLR,,,,,,,,,HMP,49.8,26-04-2021 03:15,10.0,
24090,30.059997432203023,0.0,45.739976319205695,46.9,,,,,33.3899,-84.331,KHMP 260415Z AUTO 00000KT 10SM CLR 08/08 A3008 RMK AO2 T00830080,1016.8500017828488,,,,,91.84688483430577,0.0,CLR,,,,,,,,,HMP,46.9,26-04-2021 04:15,8.80015406781837,
24096,30.057997688982727,2.0003138418522375,45.3000328107391,46.0,,,,,33.3899,-84.331,KHMP 260515Z AUTO 00000KT 7SM CLR 08/08 A3007 RMK AO2 T00780076,1016.9500017828489,,,,,92.44080857073568,0.6000941525556712,CLR,,,,,,,,,HMP,46.0,26-04-2021 05:15,8.200231101727557,
24102,30.057997688982727,2.0003138418522375,44.58005392373643,44.8,,,,,33.3899,-84.331,KHMP 260615Z AUTO 00000KT 7SM BR CLR 07/07 A3007 RMK AO2 T00710069,1016.949998217151,,,,,94.88328178718669,1.0001569209261187,CLR,,,,,,,,,HMP,44.8,26-04-2021 06:15,8.200231101727557,BR
24108,30.059998716101507,0.0,44.460140658211955,44.2,,,,,33.3899,-84.331,KHMP 260715Z AUTO 00000KT 7SM CLR 07/07 A3006 RMK AO2 T00680066,1017.1,,,,,92.71692720295583,0.0,CLR,,,,,,,,,HMP,44.2,26-04-2021 07:15,8.200231101727557,
24114,30.06399820254212,29.999108368849974,45.07998972881211,43.3,,,,,33.3899,-84.331,KHMP 260815Z AUTO 00000KT 7SM CLR 06/06 A3008 RMK AO2 T00630062,1017.1500017828491,,,,,90.62139317251315,2.8000256779697286,CLR,,,,,,,,,HMP,43.3,26-04-2021 08:15,9.400077033909186,
24120,30.07399820254212,49.99714689225239,45.959876745745305,50.9,,,,,33.3899,-84.331,KHMP 260915Z AUTO 06005KT 10SM CLR 11/08 A3008 RMK AO2 T01050082,1017.6,,,,,85.68790610422403,3.1998031355654146,CLR,,,,,,,,,HMP,50.9,26-04-2021 09:15,10.0,
24126,30.099999286723065,45.99837372858386,45.879887016933196,46.8,,,,,33.3899,-84.331,KHMP 261015Z AUTO 07004KT 10SM CLR 09/08 A3010 RMK AO2 T00920081,1018.699996434302,,,,,88.42367537340047,2.999828813535143,CLR,,,,,,,,,HMP,48.6,26-04-2021 10:15,10.0,
24132,30.123998773163674,47.497548014337426,47.019954635586814,47.39,,,,,33.3899,-84.331,KHMP 261115Z AUTO 06004KT 10SM CLR 10/08 A3012 RMK AO2 T00950080,1019.3999928686042,,,,,84.66141813720596,4.19991725987532,CLR,,,,,,,,,HMP,49.1,26-04-2021 11:15,10.0,
24138,30.145998516383973,72.4962105676124,48.63986790111128,55.0,16.0,,,,33.3899,-84.331,KHMP 261215Z AUTO 08008KT 10SM CLR 13/10 A3015 RMK AO2 T01280097,1019.999992868604,,,,,72.51115707784705,6.999757485841453,CLR,,,,,,,,,HMP,55.0,26-04-2021 12:15,10.0,
24144,30.15399820254212,95.00044581557502,47.119720680751506,60.6,16.50008915516565,,,,33.3899,-84.331,KHMP 261315Z AUTO 09009KT 10SM CLR 16/10 A3016 RMK AO2 T01590096,1020.0499982171511,,,,,56.33706885975549,9.499866255327497,CLR,,,,,,,,,HMP,60.6,26-04-2021 13:15,10.0,
24150,30.16799825960427,112.00145508495129,47.57971297736059,65.3,16.0,,,,33.3899,-84.331,KHMP 261415Z AUTO 10009KT 10SM CLR 19/09 A3017 RMK AO2 T01850094,1020.5999964343019,,,,,50.611271487467725,9.599794576242171,CLR,,,,,,,,,HMP,65.3,26-04-2021 14:15,10.0,
24156,30.17199774604488,126.00151214710624,50.03971098018516,68.7,15.0,,,,33.3899,-84.331,KHMP 261515Z AUTO 12012G15KT 10SM CLR 20/10 A3018 RMK AO2 T02040102,1020.6499982171512,,,,,49.99946390105422,9.5998801694746,CLR,,,,,,,,,HMP,68.7,26-04-2021 15:15,10.0,
24162,30.171997175423332,138.00025677969728,51.51966219204268,70.3,,,,,33.3899,-84.331,KHMP 261615Z AUTO 12009KT 100V160 10SM CLR 21/11 A3019 RMK AO2 T02130111,1020.449994651453,,,,,49.233305467981,8.40003423729297,CLR,,,,,,,,,HMP,70.3,26-04-2021 16:15,9.400077033909186,
24168,30.15199646214639,170.00178326230005,52.45965562989486,72.9,14.49991084483435,,,,33.3899,-84.331,KHMP 261715Z AUTO 17005G15KT 10SM CLR 23/12 A3017 RMK AO2 T02270122,1019.699996434302,,,,,47.4394743148975,6.200017118646485,CLR,,,,,,,,,HMP,72.9,26-04-2021 17:15,10.0,
24174,30.13799697570579,132.50156035451255,52.2596813078646,74.3,16.0,,,,33.3899,-84.331,KHMP 261815Z AUTO 14007KT 110V180 10SM CLR 23/12 A3016 RMK AO2 T02350123,1019.3499982171509,,,,,45.029422816302656,7.19991725987532,CLR,,,,,,,,,HMP,74.3,26-04-2021 18:15,10.0,
24180,30.12399620536669,152.00345226037462,52.77981996890113,76.8,,,,,33.3899,-84.331,KHMP 261915Z AUTO 18006KT 10SM CLR 25/13 A3015 RMK AO2 T02490129,1018.5000035656981,,,,,43.745717913236994,6.400091299447924,CLR,,,,,,,,,HMP,76.8,26-04-2021 19:15,10.0,
24186,30.103996918643634,146.0023680794305,52.51971212142826,76.1,,,,,33.3899,-84.331,KHMP 262015Z AUTO 15009KT 10SM CLR 24/12 A3013 RMK AO2 T02450119,1018.0,,,,,42.52556755445869,7.199860197720367,CLR,,,,,,,,,HMP,76.1,26-04-2021 20:15,10.0,
24192,30.10599723248549,162.00316694959986,52.15975834177378,77.5,,,,,33.3899,-84.331,KHMP 262115Z AUTO 13007KT 10SM CLR 25/12 A3012 RMK AO2 T02530118,1018.0999964343019,,,,,41.77166436040457,7.400062768370447,CLR,,,,,,,,,HMP,77.5,26-04-2021 21:15,10.0,
24198,30.10399677598825,145.99994293784505,52.29981882765802,76.8,,,,,33.3899,-84.331,KHMP 262215Z AUTO 14006KT 10SM CLR 25/11 A3012 RMK AO2 T02490113,1017.949998217151,,,,,42.93969614402488,6.800039943508467,CLR,,,,,,,,,HMP,76.8,26-04-2021 22:15,10.0,
24204,30.10599723248549,148.00253926589536,52.93981511861795,75.4,,,,,33.3899,-84.331,KHMP 262315Z AUTO 12005KT 10SM CLR 24/12 A3012 RMK AO2 T02410122,1018.0999964343019,,,,,47.64777443330147,5.5998659039358625,CLR,,,,,,,,,HMP,75.4,26-04-2021 23:15,10.0,
24210,30.115997232485487,108.00410847515657,54.659721251373064,71.8,,,,,33.3899,-84.331,KHMP 270015Z AUTO 13004KT 10SM CLR 22/13 A3013 RMK AO2 T02210126,1018.3499946514531,,,,,62.980922267079414,2.600051355939457,CLR,,,,,,,,,HMP,71.8,27-04-2021 00:15,10.0,
24216,30.127997546327336,13.998202542119003,56.03968672876931,61.7,,,,,33.3899,-84.331,KHMP 270115Z AUTO 00000KT 10SM CLR 16/15 A3014 RMK AO2 T01650147,1019.0499946514531,,,,,80.65449264611479,0.5999229660908144,CLR,,,,,,,,,HMP,61.7,27-04-2021 01:15,10.0,
24222,30.137996975705782,74.001198305254,55.25983822879071,59.9,,,,,33.3899,-84.331,KHMP 270215Z AUTO 07003KT 10SM CLR 15/14 A3015 RMK AO2 T01550136,1019.0999964343019,,,,,77.196258149189,2.9999001412288333,CLR,,,,,,,,,HMP,59.9,27-04-2021 02:15,10.0,
24228,30.14199774604488,47.99383728726515,55.31990185309348,60.6,,,,,33.3899,-84.331,KHMP 270315Z AUTO 08003KT 10SM CLR 16/13 A3015 RMK AO2 T01590131,1019.2499982171511,,,,,84.09521804875962,1.7997688982724434,CLR,,,,,,,,,HMP,60.6,27-04-2021 03:15,10.0,
24234,30.14599723248548,45.99409406696244,55.07993266665716,58.1,,,,,33.3899,-84.331,KHMP 270415Z AUTO 07004KT 10SM CLR 14/13 A3016 RMK AO2 T01450131,1019.399996434302,,,,,87.35378621663648,2.199717542332986,CLR,,,,,,,,,HMP,58.1,27-04-2021 04:15,10.0,
24240,30.13799697570579,47.99383728726515,54.91995320903294,58.8,,,,,33.3899,-84.331,KHMP 270515Z AUTO 08003KT 10SM CLR 15/13 A3016 RMK AO2 T01490129,1019.1500017828491,,,,,87.53397494971396,1.7997688982724434,CLR,,,,,,,,,HMP,58.8,27-04-2021 05:15,10.0,
24246,30.14199774604488,49.99358050756787,54.619920398293836,56.8,,,,,33.3899,-84.331,KHMP 270615Z AUTO 09003KT 10SM CLR 14/13 A3015 RMK AO2 T01380129,1019.4,,,,,91.07945305924478,1.7997688982724434,CLR,,,,,,,,,HMP,56.8,27-04-2021 06:15,10.0,
24252,30.145997232485488,58.000542090472045,53.97993837287265,55.4,,,,,33.3899,-84.331,KHMP 270715Z AUTO 08003KT 10SM CLR 13/12 A3016 RMK AO2 T01300122,1019.2500017828489,,,,,92.60531291459222,1.7999400847373002,CLR,,,,,,,,,HMP,55.4,27-04-2021 07:15,10.0,
24258,30.15199774604488,66.00065621478196,53.980002567796966,55.6,,,,,33.3899,-84.331,KHMP 270815Z AUTO 07003KT 10SM CLR 13/12 A3016 RMK AO2 T01310122,1019.6,,,,,92.58153211886047,1.9999714689225239,CLR,,,,,,,,,HMP,55.6,27-04-2021 08:15,10.0,
24264,30.17199774604488,0.0,53.09992153953694,54.7,,,,,33.3899,-84.331,KHMP 270915Z AUTO 00000KT 10SM CLR 13/12 A3018 RMK AO2 T01260121,1020.4500017828489,,,,,95.65766958159176,0.0,CLR,,,,,,,,,HMP,54.7,27-04-2021 09:15,10.0,
24270,30.19399820254212,0.0,52.54000912994479,53.1,,,,,33.3899,-84.331,KHMP 271015Z AUTO 00000KT 10SM CLR 12/11 A3020 RMK AO2 T01170115,1021.3499982171509,,,,,97.75383072511734,0.0,CLR,,,,,,,,,HMP,53.1,27-04-2021 10:15,9.000014265538738,
24276,30.215997232485485,0.0,54.62004878814248,52.7,,,,,33.3899,-84.331,KHMP 271115Z AUTO 00000KT 7SM CLR 11/11 A3022 RMK AO2 T01150113,1021.7499982171511,,,,,96.80778128076007,0.0,CLR,,,,,,,,,HMP,52.7,27-04-2021 11:15,9.400077033909186,
24282,30.217996975705784,152.00459350347367,57.11998459321816,59.4,,,,,33.3899,-84.331,KHMP 271215Z AUTO 00000KT 10SM CLR 15/14 A3023 RMK AO2 T01520136,1021.8,,,,,82.48557939485585,3.6001084180944094,CLR,,,,,,,,,HMP,59.4,27-04-2021 12:15,10.0,
24288,30.213996205366694,196.00122683633148,58.379822822008876,66.0,,,,,33.3899,-84.331,KHMP 271315Z AUTO 19004KT 10SM CLR 19/15 A3024 RMK AO2 T01890151,1021.449998217151,,,,,71.2193895775974,6.800025677969728,CLR,,,,,,,,,HMP,66.0,27-04-2021 13:15,10.0,
24294,30.20599666186394,174.99866255327495,58.159823963251974,70.7,14.0,,,,33.3899,-84.331,KHMP 271415Z AUTO 19010KT 10SM CLR 21/15 A3023 RMK AO2 T02150152,1020.9500053485469,,,,,62.0914593646129,8.399905847444328,CLR,,,,,,,,,HMP,70.7,27-04-2021 14:15,10.0,
24300,30.201996462146393,186.00079887016932,58.979781451946536,74.8,,,,,33.3899,-84.331,KHMP 271515Z AUTO 19006KT 10SM CLR 24/16 A3022 RMK AO2 T02380158,1020.9500053485469,,,,,57.38758142056235,7.600122683633147,CLR,,,,3350.0,,,,,HMP,74.8,27-04-2021 15:15,10.0,
24306,30.18599666186394,192.50053498823027,59.15983680223683,76.3,17.0,,,,33.3899,-84.331,KHMP 271615Z AUTO 19010KT 10SM SCT036 25/16 A3021 RMK AO2 T02460157,1020.4500053485469,,,,,54.05757314654988,9.749946501176973,SCT,,,,3980.032525428323,,,,,HMP,76.3,27-04-2021 16:15,10.0,
24312,30.173996205366695,193.33333333333334,58.23981369206408,77.4,,,,,33.3899,-84.331,KHMP 271715Z AUTO 24008KT 10SM BKN042 25/15 A3020 RMK AO2 T02520152,1019.9,,,,,52.623614031583905,5.199845932181629,BKN,,,,4540.040514130016,,,,,HMP,77.4,27-04-2021 17:15,10.0,
24318,30.15999614830454,196.00094152555673,58.27980855647014,78.3,,,,,33.3899,-84.331,KHMP 271815Z AUTO 20005KT 10SM BKN045 BKN050 26/15 A3018 RMK AO2 T02570151,1019.5000035656981,,,,,49.93963794062683,6.400162627141614,BKN,BKN,,,4760.030813563674,5000.0,,,,HMP,78.3,27-04-2021 18:15,10.0,
24324,30.137995691807298,198.00039943508466,58.05972125137306,79.9,16.0,,,,33.3899,-84.331,KHMP 271915Z AUTO 23007KT 10SM SCT048 SCT050 27/15 A3017 RMK AO2 T02660150,1018.6500053485469,,,,,48.23149645501362,7.199974322030272,SCT,SCT,,,5020.033096049872,5000.0,,,,HMP,79.9,27-04-2021 19:15,10.0,
24330,30.12399620536669,193.99805988673162,58.17975720053067,81.19,15.0,,,,33.3899,-84.331,KHMP 272015Z AUTO 20005KT 10SM BKN050 27/15 A3015 RMK AO2 T02700152,1018.2500017828489,,,,,46.95154895219618,7.80008274012468,BKN,,,,5200.0385169545925,,,,,HMP,80.6,27-04-2021 20:15,10.0,
24336,30.119996148304544,172.00259632805032,58.29969043780939,79.7,,,,,33.3899,-84.331,KHMP 272115Z AUTO 15005KT 10SM SCT050 27/16 A3014 RMK AO2 T02650156,1018.2,,,,,47.86744104766117,6.800154067818371,SCT,,,,5250.053498823026,,,,,HMP,79.7,27-04-2021 21:15,10.0,
24342,30.115995948586995,199.99771751380192,58.39967759882452,79.3,,,,,33.3899,-84.331,KHMP 272215Z AUTO 22005KT 10SM SCT050 26/15 A3014 RMK AO2 T02630153,1017.949998217151,,,,,51.05341146093382,5.200088446340176,SCT,,,,5250.035663338089,,,,,HMP,79.3,27-04-2021 22:15,10.0,
24348,30.107996975705788,175.99994293784505,59.15969557340333,75.9,,,,,33.3899,-84.331,KHMP 272315Z AUTO 19003KT 10SM CLR 24/16 A3012 RMK AO2 T02440161,1018.0,,,,,58.13924078802836,3.8000256779697286,CLR,,,,,,,,,HMP,75.9,27-04-2021 23:15,10.0,
24354,30.115997232485487,34.00776045307351,60.9796031327123,69.3,,,,,33.3899,-84.331,KHMP 280015Z AUTO 00000KT 10SM CLR 21/17 A3013 RMK AO2 T02070170,1018.299992868604,,,,,76.04794633304326,0.6001369491718854,CLR,,,,5500.0,,,,,HMP,69.3,28-04-2021 00:15,10.0,
24360,30.13199774604488,28.004393785931327,61.19979600279605,65.1,,,,,33.3899,-84.331,KHMP 280115Z AUTO 00000KT 10SM CLR 18/17 A3014 RMK AO2 T01840170,1018.9,,,,,84.47252442973509,0.6000941525556712,CLR,,,,5500.0,,,,,HMP,65.1,28-04-2021 01:15,10.0,
24366,30.149997432203026,0.0,61.31989472032411,63.9,,,,,33.3899,-84.331,KHMP 280215Z AUTO 00000KT 10SM CLR 18/17 A3016 RMK AO2 T01770167,1019.3500017828488,,,,,89.11496497810239,0.0,CLR,,,,5500.0,,,,,HMP,63.9,28-04-2021 02:15,10.0,
24372,30.149996148304542,34.00533531148804,60.499948644060545,62.4,,,,,33.3899,-84.331,KHMP 280315Z AUTO 00000KT 10SM CLR 17/16 A3017 RMK AO2 T01690162,1018.9500053485469,,,,,90.95903194054124,0.800125536740895,CLR,,,,,,,,,HMP,62.4,28-04-2021 03:15,10.0,
24378,30.13999671892609,30.004707627783564,59.879965477396254,61.0,,,,,33.3899,-84.331,KHMP 280415Z AUTO 00000KT 10SM CLR 16/16 A3016 RMK AO2 T01610156,1018.700007131396,,,,,89.94079715830468,0.6000941525556712,CLR,,,,,,,,,HMP,61.0,28-04-2021 04:15,10.0,
24384,30.131997175423333,38.00596299519251,59.99995007061442,61.0,,,,,33.3899,-84.331,KHMP 280515Z AUTO 00000KT 10SM CLR 16/16 A3015 RMK AO2 T01610157,1018.600003565698,,,,,91.92909328235781,0.6000941525556712,CLR,,,,,,,,,HMP,61.0,28-04-2021 05:15,10.0,
24390,30.117995691807298,81.99860197720366,60.23998202542119,61.7,,,,,33.3899,-84.331,KHMP 280615Z AUTO 25003KT 10SM CLR 17/16 A3015 RMK AO2 T01650158,1017.800003565698,,,,,92.91532618154324,1.2000171186464856,CLR,,,,,,,,,HMP,61.7,28-04-2021 06:15,10.0,
24396,30.111997175423333,32.0050214696358,59.91996034180231,61.2,,,,,33.3899,-84.331,KHMP 280715Z AUTO 00000KT 10SM CLR 16/16 A3012 RMK AO2 T01620157,1017.9000106970941,,,,,93.29344755274683,0.6000941525556712,CLR,,,,,,,,,HMP,61.2,28-04-2021 07:15,10.0,
24402,30.125996661863937,125.99295282386339,60.15999372316296,61.3,,,,,33.3899,-84.331,KHMP 280815Z AUTO 00000KT 10SM SCT049 16/16 A3014 RMK AO2 T01630156,1018.200007131396,,,,,90.5334265824049,1.7999400847373002,SCT,,,,4833.333333333333,,,,,HMP,61.3,28-04-2021 08:15,10.0,
24408,30.121995178247904,79.9977175138019,59.67999115536598,61.9,,,,,33.3899,-84.331,KHMP 280915Z AUTO 00000KT 10SM SCT047 17/16 A3015 RMK AO2 T01660156,1017.700003565698,,,,,89.40773891211002,1.7999400847373002,SCT,,,,4700.0,,,,,HMP,61.9,28-04-2021 09:15,10.0,
24414,30.12199774604488,81.99860197720366,59.63999629095993,63.3,,,,,33.3899,-84.331,KHMP 281015Z AUTO 13004KT 10SM CLR 17/15 A3013 RMK AO2 T01740154,1018.550001782849,,,,,89.24613789069744,2.5999514971682904,CLR,,,,,,,,,HMP,63.3,28-04-2021 10:15,10.0,
24420,30.15399877316367,0.0,60.04007189831524,61.7,,,,,33.3899,-84.331,KHMP 281115Z AUTO 00000KT 10SM CLR 17/15 A3015 RMK AO2 T01650153,1019.8499982171509,,,,,90.38763077932639,0.0,CLR,,,,,,,,,HMP,61.7,28-04-2021 11:15,10.0,
24426,30.173997489265187,32.0050214696358,60.920010271187905,63.1,,,,,33.3899,-84.331,KHMP 281215Z AUTO 00000KT 10SM CLR 17/16 A3018 RMK AO2 T01730159,1020.2500017828489,,,,,86.67524472531704,0.6000941525556712,CLR,,,,5650.121255349501,,,,,HMP,63.1,28-04-2021 12:15,10.0,
24432,30.171996462146396,98.00952937987704,61.599922966090816,65.5,,,,,33.3899,-84.331,KHMP 281315Z AUTO 18003KT 10SM SCT048 19/17 A3019 RMK AO2 T01860166,1019.949998217151,,,,,79.45491133967676,1.2000599152626998,SCT,,,,4800.0,,,,,HMP,65.5,28-04-2021 13:15,10.0,
24438,30.169998002824578,188.0096720352644,61.27988416382544,70.7,,,,,33.3899,-84.331,KHMP 281415Z AUTO 00000KT 10SM CLR 22/17 A3018 RMK AO2 T02150167,1020.1500017828491,,,,,66.99945420048789,3.2002311017275566,CLR,,,,,,,,,HMP,70.7,28-04-2021 14:15,10.0,
24444,30.171996462146396,141.99888728797842,61.459939514115746,74.7,,,,,33.3899,-84.331,KHMP 281515Z AUTO 00000KT 10SM CLR 24/16 A3019 RMK AO2 T02370159,1019.7500053485469,,,,,59.33965662848259,3.8000114124309903,CLR,,,,,,,,,HMP,74.7,28-04-2021 15:15,10.0,
24450,30.157996405084234,227.99825960427395,59.89986875704361,78.6,,,,,33.3899,-84.331,KHMP 281615Z AUTO 26009KT 10SM CLR 26/16 A3018 RMK AO2 T02590158,1019.250008914245,,,,,53.0217239903565,7.599922966090815,CLR,,,,4400.0,5250.040120539933,,,,HMP,78.6,28-04-2021 16:15,10.0,
24456,30.13799640508424,225.000445815575,59.85980969771323,79.7,15.0,,,,33.3899,-84.331,KHMP 281715Z AUTO 25009KT 10SM SCT043 SCT049 26/17 A3016 RMK AO2 T02650166,1018.5500089142449,,,,,50.6855064979529,7.1997746044879385,SCT,SCT,,,4800.061341816574,5350.046365646623,,,,HMP,79.7,28-04-2021 17:15,10.0,
24462,30.12399620536669,214.00062768370447,59.11984193783078,79.3,15.0,,,,33.3899,-84.331,KHMP 281815Z AUTO 24007KT 10SM SCT047 SCT055 26/15 A3015 RMK AO2 T02630153,1017.8500053485469,,,,,48.27970570193583,8.400176892680353,SCT,SCT,,,5425.047698864143,5500.0,,,,HMP,79.3,28-04-2021 18:15,10.0,
24468,30.095995377965444,207.49803837648906,59.31981625986105,82.12,16.0,,,,33.3899,-84.331,KHMP 281915Z AUTO 21010KT 10SM BKN050 BKN055 27/16 A3013 RMK AO2 T02740163,1016.850008914245,,,,,47.57761380333528,6.7998402259661335,BKN,BKN,,,5280.056776844178,6000.0,,,,HMP,81.3,28-04-2021 19:15,10.0,
24474,30.071995891524846,210.0,58.699817401104156,81.92,,,,,33.3899,-84.331,KHMP 282015Z AUTO 21008KT 10SM SCT050 28/15 A3010 RMK AO2 T02750154,1016.150008914245,,,,,45.39178690138233,8.39983451975064,SCT,,,,5600.051355939457,,,,,HMP,81.5,28-04-2021 20:15,10.0,
24480,30.05999614830454,217.99897288121085,58.39979314968829,82.56,,,,,33.3899,-84.331,KHMP 282115Z AUTO 23006KT 10SM SCT060 28/15 A3009 RMK AO2 T02800152,1015.900007131396,,,,,45.39984578952624,8.000199717542333,SCT,,,,5900.04137006234,,,,,HMP,82.4,28-04-2021 21:15,10.0,
24486,30.05999671892609,225.9980884178091,58.33980085307921,81.88,,,,,33.3899,-84.331,KHMP 282215Z AUTO 24009KT 10SM SCT055 27/15 A3008 RMK AO2 T02750153,1016.050005348547,,,,,47.14580193726017,7.99992867230631,SCT,,,,5750.035663338089,,,,,HMP,81.5,28-04-2021 22:15,10.0,
24492,30.061996462146396,180.0037090400719,59.31967503102754,78.6,,,,,33.3899,-84.331,KHMP 282315Z AUTO 24005KT 10SM SCT065 26/16 A3008 RMK AO2 T02590157,1016.1500017828491,,,,,55.06329733662392,3.800211129973323,SCT,,,,6500.0,,,,,HMP,78.6,28-04-2021 23:15,10.0,
24498,30.07199717542333,44.006904520749224,61.25964707057162,69.8,,,,,33.3899,-84.331,KHMP 290015Z AUTO 00000KT 10SM CLR 21/18 A3008 RMK AO2 T02100175,1016.700003565698,,,,,75.05406268277721,0.800125536740895,CLR,,,,,,,,,HMP,69.8,29-04-2021 00:15,10.0,
24504,30.08199717542333,0.0,61.17979857059302,65.1,,,,,33.3899,-84.331,KHMP 290115Z AUTO 00000KT 10SM CLR 18/17 A3010 RMK AO2 T01840169,1017.0000035656981,,,,,84.91066862580067,0.0,CLR,,,,,,,,,HMP,65.1,29-04-2021 01:15,10.0,
24510,30.08999671892609,0.0,60.95988958473016,63.5,,,,,33.3899,-84.331,KHMP 290215Z AUTO 00000KT 10SM CLR 17/17 A3010 RMK AO2 T01750167,1017.050001782849,,,,,91.28712078631649,0.0,CLR,,,,,,,,,HMP,63.5,29-04-2021 02:15,9.400077033909186,
24516,30.075995948587,0.0,60.59993580507568,61.7,,,,,33.3899,-84.331,KHMP 290315Z AUTO 00000KT 10SM CLR 17/16 A3010 RMK AO2 T01650161,1016.4000035656981,,,,,94.69742892195325,0.0,CLR,,,,,,,,,HMP,61.7,29-04-2021 03:15,10.0,
24522,30.06199646214639,0.0,59.77989985591805,60.8,,,,,33.3899,-84.331,KHMP 290415Z AUTO 00000KT 10SM CLR 16/16 A3009 RMK AO2 T01600157,1016.100003565698,,,,,95.05129616684972,0.0,CLR,,,,,,,,,HMP,60.8,29-04-2021 04:15,8.80015406781837,
24528,30.043995634745144,0.0,60.139994864406056,60.6,,,,,33.3899,-84.331,KHMP 290515Z AUTO 00000KT 7SM BR CLR 16/16 A3007 RMK AO2 T01590157,1015.1000106970938,,,,,94.56126891967077,0.0,CLR,,,,,,,,,HMP,60.6,29-04-2021 05:15,8.200231101727557,BR
24534,30.027996405084238,36.00564915334028,60.419958915248436,60.6,,,,,33.3899,-84.331,KHMP 290615Z AUTO 00000KT 7SM CLR 16/16 A3005 RMK AO2 T01590156,1014.6500053485469,,,,,92.4189871467496,0.6000941525556712,CLR,,,,,,,,,HMP,60.6,29-04-2021 06:15,8.80015406781837,
24540,30.015995948586994,163.98750338806545,60.47995121185751,64.0,,,,,33.3899,-84.331,KHMP 290715Z AUTO 22004KT 10SM CLR 18/16 A3004 RMK AO2 T01780160,1014.250008914245,,,,,87.55001512147106,2.7998116948886573,CLR,,,,,,,,,HMP,64.0,29-04-2021 07:15,9.400077033909186,
24546,30.003995634745145,169.98844491362217,60.0398507824648,63.5,,,,,33.3899,-84.331,KHMP 290815Z AUTO 20003KT 10SM CLR 17/16 A3002 RMK AO2 T01750159,1013.750008914245,,,,,89.08376610222685,3.399905847444329,CLR,,,,,,,,,HMP,63.5,29-04-2021 08:15,10.0,
